pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,last_segment_dur,segment_dur_ratio,vowel_energy_ratio,word_dur_ratio,n_segments,segment_variability,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.0,-4.60517,0.236344,0.2774,0.851994,0.0168983,5.0,7.5,2.5,0.13,1.39286,1.44892,1.39286,3,0.0321455,0.0470604,160.883,43.526,0.736842,0,dudh
0.0,-4.60517,0.292596,0.211888,1.38089,-0.00041738,2.5,2.5,0.0,0.24,1.65517,1.40791,1.65517,2,0.13435,0.0481891,127.458,28.2351,0.842105,0,dudh
0.0,-4.60517,0.234786,0.182371,1.2874,-0.0067323,10.0,5.0,-5.0,0.02,1.42857,1.15925,1.42857,5,0.00547723,0.0548445,139.4,9.28409,0.473684,0,dudh
0.0,-4.60517,0.25536,0.174395,1.46425,0.0103871,10.0,5.0,-5.0,0.05,1.17647,1.61209,1.17647,4,0.025,0.0718346,132.939,15.4164,0.526316,0,dudh
0.0,-4.60517,0.211162,0.221025,0.955374,0.0117302,5.0,5.0,0.0,0.13,1.34483,1.46799,1.34483,3,0.0305505,0.0566608,125.634,-8.84483,0.421053,0,dudh
0.0,-4.60517,0.235,0.196424,1.19638,0.000109937,5.0,2.5,-2.5,0.18,1.86207,1.59533,1.86207,3,0.0737111,0.0671313,122.257,31.4531,0.473684,0,dudh
0.0,-4.60517,0.192949,0.191131,1.0095,0.0143758,5.0,7.5,2.5,0.05,0.576923,1.57588,0.576923,3,0.0472582,0.0354648,193.779,0.0,0.210526,0,dudh
0.0,-4.60517,0.119231,0.200166,0.595654,-0.00828023,5.0,10.0,5.0,0.04,0.32,1.81054,0.32,2,0.120208,0.0329041,131.649,0.0,0.105263,0,dudh
0.0,-4.60517,0.15731,0.154339,1.01924,-0.00827401,7.5,5.0,-2.5,0.02,0.32,1.71012,0.32,4,0.0492443,0.0485001,93.3016,0.0,0.105263,0,dudh
0.0,-4.60517,0.115453,0.168773,0.68407,0.00895255,10.0,10.0,0.0,0.04,0.769231,1.80608,0.769231,5,0.0356371,0.0325296,195.714,0.0,0.157895,0,dudh
0.03,-3.21888,0.188087,0.278353,0.675712,-0.0162696,7.5,7.5,0.0,0.17,2.21739,1.45788,2.21739,3,0.080829,0.0230666,213.52,-59.377,1.0,0,dudh
0.0,-4.60517,0.339815,0.310359,1.09491,-0.00742634,7.5,0.0,-7.5,0.05,0.833333,1.81291,0.833333,4,0.0424264,0.0658125,231.653,-56.0747,0.631579,0,dudh
0.0,-4.60517,0.299753,0.265128,1.13059,0.0125347,5.0,2.5,-2.5,0.15,1.11111,1.57077,1.11111,2,0.0212132,0.0535831,218.064,72.3385,0.684211,0,dudh
0.0,-4.60517,0.326973,0.231052,1.41514,-0.000461485,5.0,2.5,-2.5,0.18,1.2,1.56275,1.2,2,0.0424264,0.0594789,205.667,79.597,0.894737,0,dudh
0.08,-2.40795,0.151576,0.346648,0.437262,-0.0146983,2.5,0.0,-2.5,0.21,1.0,1.30785,1.0,1,0.0,0.0138509,130.377,-67.045,0.736842,0,dudh
0.0,-4.60517,0.32926,0.307486,1.07081,0.0221019,2.5,0.0,-2.5,0.16,1.03226,1.6853,1.03226,2,0.00707107,0.0352644,181.854,2.30319,0.842105,0,dudh
0.0,-4.60517,0.178343,0.272109,0.655408,-0.00084667,2.5,5.0,2.5,0.04,0.266667,1.36648,0.266667,2,0.155563,0.0338312,105.988,-0.0418396,0.157895,0,dudh
0.0,-4.60517,0.180183,0.243189,0.740914,0.0156972,2.5,5.0,2.5,0.1,0.666667,1.29702,0.666667,2,0.0707107,0.0323995,101.404,0.0,0.315789,0,dudh
0.08,-2.40795,0.269346,0.246792,1.09139,-0.0179698,2.5,2.5,0.0,0.24,1.0,1.4269,1.0,1,0.0,0.0330475,193.198,98.6514,0.631579,1,dudh
0.04,-2.99573,0.228754,0.200483,1.14101,-0.00297226,2.5,10.0,7.5,0.01,1.0,1.0,1.0,1,0.0,0.0394988,123.725,25.293,0.473684,0,dudh
0.0,-4.60517,0.233992,0.209492,1.11694,-0.00405946,10.0,5.0,-5.0,0.04,0.615385,1.36615,0.615385,4,0.0479583,0.0477124,111.238,7.38706,0.315789,1,dudh
0.0,-4.60517,0.222078,0.218249,1.01754,-0.00304747,10.0,12.5,2.5,0.04,0.714286,1.6002,0.714286,5,0.0461519,0.0604271,104.447,0.0,0.210526,0,dudh
0.0,-4.60517,0.328062,0.186711,1.75705,-0.0108568,2.5,10.0,7.5,0.01,1.0,1.0,1.0,1,0.0,0.0385622,183.021,-4.99303,1.0,0,dudh
0.0,-4.60517,0.173056,0.1586,1.09115,0.00013877,2.5,5.0,2.5,0.09,0.62069,1.31954,0.62069,2,0.0777817,0.0485193,194.355,104.055,0.263158,0,dudh
0.0,-4.60517,0.198386,0.145653,1.36203,0.00122776,5.0,2.5,-2.5,0.02,0.214286,1.33215,0.214286,3,0.0750555,0.05963,179.002,86.2885,0.210526,0,dudh
0.0,-4.60517,0.292352,0.177161,1.65019,0.0056802,5.0,2.5,-2.5,0.23,1.76923,1.54065,1.76923,2,0.141421,0.0287191,140.612,46.5352,0.789474,0,dudh
0.0,-4.60517,0.205436,0.179887,1.14202,0.00493118,5.0,2.5,-2.5,0.06,0.72,1.44644,0.72,3,0.0680686,0.052863,103.069,-0.673164,0.210526,0,dudh
0.37,-0.967584,0.247695,0.359931,0.688172,-0.0200913,2.5,0.0,-2.5,0.19,1.46154,1.49158,1.46154,2,0.0848528,0.0289586,184.546,-28.9657,0.894737,0,dudh
0.47,-0.733969,0.00240948,0.35251,0.00683519,-0.000147406,2.5,7.5,5.0,0.01,0.111111,2.31405,0.111111,2,0.113137,0.000344697,231.274,0.94487,0.210526,0,dudh
0.0,-4.60517,0.31577,0.332652,0.949247,0.0299814,2.5,2.5,0.0,0.16,1.0,1.44505,1.0,1,0.0,0.0395661,191.692,-29.3119,0.631579,0,dudh
0.0,-4.60517,0.328109,0.231897,1.41489,-0.00221812,2.5,2.5,0.0,0.19,1.58333,1.48158,1.58333,2,0.0989949,0.0691945,150.189,19.3489,0.789474,0,dudh
0.15,-1.83258,0.118544,0.011104,10.6748,-0.0141606,0.0,5.0,5.0,0.3,1.0,1.44675,1.0,1,0.0,0.0152197,216.917,-35.2995,1.0,0,dudh
0.09,-2.30259,0.0110908,0.258251,0.0429457,0.00100301,2.5,7.5,5.0,0.11,0.956522,3.44411,0.956522,2,0.00707107,0.00250003,0.0,0.0,0.0,0,dudh
0.0,-4.60517,0.230862,0.190828,1.20978,-0.0107989,2.5,5.0,2.5,0.27,1.0,1.61353,1.0,1,0.0,0.0348786,152.36,-12.9003,0.842105,0,dudh
0.34,-1.04982,0.09184,0.265291,0.346184,-0.00896815,2.5,2.5,0.0,0.24,1.77778,2.09234,1.77778,2,0.148492,0.0242606,228.188,-67.6355,0.368421,1,dudh
0.0,-4.60517,0.290188,0.198144,1.46453,-0.000313384,2.5,2.5,0.0,0.26,1.0,1.45449,1.0,1,0.0,0.0467811,160.153,-62.2864,0.684211,0,dudh
0.0,-4.60517,0.300581,0.225274,1.33429,0.00169827,2.5,2.5,0.0,0.18,1.38462,1.26685,1.38462,2,0.0707107,0.0452266,125.293,8.62383,0.894737,0,dudh
0.0,-4.60517,0.230505,0.238681,0.965741,-0.0146604,5.0,7.5,2.5,0.02,0.25,1.40025,0.25,3,0.0556776,0.0477788,145.164,0.0,0.368421,0,dudh
0.0,-4.60517,0.167632,0.23514,0.7129,0.000424792,7.5,2.5,-5.0,0.04,0.5,1.75999,0.5,3,0.0458258,0.052336,136.217,23.2753,0.263158,0,dudh
0.0,-4.60517,0.122049,0.164761,0.74076,-0.00232312,2.5,7.5,5.0,0.05,0.333333,1.79773,0.333333,2,0.141421,0.0276571,95.9745,0.0,0.157895,0,dudh
0.0,-4.60517,0.178748,0.106297,1.68158,0.00905928,7.5,5.0,-2.5,0.06,1.09091,2.06487,1.09091,4,0.0331662,0.0420717,116.855,-36.5415,0.368421,0,dudh
0.0,-4.60517,0.135913,0.215321,0.63121,-0.00469734,2.5,2.5,0.0,0.02,0.148148,1.52933,0.148148,2,0.162635,0.0371882,279.525,0.0,0.315789,0,dudh
0.0,-4.60517,0.280244,0.219844,1.27474,0.00247359,2.5,2.5,0.0,0.19,1.46154,1.33193,1.46154,2,0.0848528,0.0262302,207.317,-37.969,0.736842,0,dudh
0.0,-4.60517,0.187615,0.172519,1.0875,-0.0196268,2.5,10.0,7.5,0.15,1.07143,1.49354,1.07143,2,0.0141421,0.02215,157.904,0.0,0.368421,0,dudh
0.0,-4.60517,0.246742,0.198502,1.24301,-0.00697112,5.0,7.5,2.5,0.02,0.2,1.30607,0.2,2,0.113137,0.0404214,101.063,-2.24984,0.578947,0,dudh
0.0,-4.60517,0.23126,0.230081,1.00512,-0.0102336,7.5,7.5,0.0,0.01,0.230769,1.22579,0.230769,3,0.0416333,0.040114,100.645,3.32265,0.526316,0,dudh
0.0,-4.60517,0.206506,0.122474,1.68611,0.00676815,2.5,5.0,2.5,0.12,0.774194,1.77974,0.774194,2,0.0494975,0.0407275,97.5827,0.0,0.157895,0,dudh
0.0,-4.60517,0.196059,0.180624,1.08544,0.00691314,5.0,2.5,-2.5,0.17,1.75862,1.84642,1.75862,3,0.0635085,0.042769,134.244,146.727,0.421053,0,dudh
0.0,-4.60517,0.200941,0.179846,1.11729,0.00275149,5.0,2.5,-2.5,0.24,1.6,1.73673,1.6,2,0.127279,0.0185201,97.095,0.77961,0.526316,0,dudh
0.37,-0.967584,0.15109,0.264585,0.571045,-0.00486329,5.0,15.0,10.0,0.08,0.592593,1.54029,0.592593,2,0.0777817,0.0287803,164.594,-68.4206,0.894737,0,dudh
0.0,-4.60517,0.237467,0.233883,1.01532,0.0220231,2.5,5.0,2.5,0.15,1.07143,2.99567,1.07143,2,0.0141421,0.0422774,115.075,-27.7054,0.526316,0,dudh
0.0,-4.60517,0.263997,0.223964,1.17874,-0.0162631,2.5,5.0,2.5,0.3,1.0,1.91306,1.0,1,0.0,0.0538231,137.638,8.29324,0.684211,0,dudh
0.0,-4.60517,0.203667,0.212638,0.957806,-0.000652478,5.0,2.5,-2.5,0.08,0.941177,1.46584,0.941177,2,0.00707107,0.0216171,108.309,8.74878,0.894737,0,dudh
0.35,-1.02165,0.218643,0.268543,0.814181,-0.00445903,5.0,20.0,15.0,0.14,1.03704,1.59156,1.03704,2,0.00707107,0.0393583,219.014,-5.37993,0.842105,0,dudh
0.0,-4.60517,0.320024,0.219179,1.46009,-0.00114279,5.0,2.5,-2.5,0.18,1.24138,1.22708,1.24138,2,0.0494975,0.0572236,159.207,68.1334,0.947368,0,dudh
0.0,-4.60517,0.213354,0.0436771,4.88469,0.00184114,5.0,2.5,-2.5,0.01,0.5,1.10218,0.5,2,0.0141421,0.0274426,108.716,8.38387,0.894737,0,dudh
0.03,-3.21888,0.268223,0.180809,1.48345,0.0119998,2.5,7.5,5.0,0.16,1.68421,1.23987,1.68421,2,0.0919239,0.0272912,109.927,4.55556,0.684211,0,dudh
0.0,-4.60517,0.184638,0.155873,1.18453,0.0117325,5.0,5.0,0.0,0.09,0.666667,1.38632,0.666667,2,0.0636396,0.0543659,119.328,0.0,0.263158,0,dudh
0.0,-4.60517,0.186097,0.220338,0.844591,-0.00987146,5.0,7.5,2.5,0.03,0.36,1.52824,0.36,3,0.0503322,0.0599888,115.602,25.2039,0.315789,0,dudh
0.0,-4.60517,0.317541,0.282959,1.12221,-0.000333746,0.0,0.0,0.0,0.01,1.0,1.0,1.0,40,0.0,0.0344719,181.395,-14.0935,1.0,0,dudh
0.0,-4.60517,0.183713,0.271525,0.676595,-0.0187916,2.5,2.5,0.0,0.09,1.2,1.26135,1.2,2,0.0212132,0.0337227,145.036,11.7156,0.684211,0,dudh
0.0,-4.60517,0.245955,0.187545,1.31144,-0.00800541,2.5,2.5,0.0,0.24,1.77778,1.73327,1.77778,2,0.148492,0.0338146,121.278,-8.24266,0.842105,0,dudh
0.0,-4.60517,0.263269,0.199008,1.3229,0.0102594,2.5,2.5,0.0,0.26,1.92593,1.50074,1.92593,2,0.176777,0.0281943,174.346,78.5483,0.789474,0,dudh
0.0,-4.60517,0.233911,0.219007,1.06805,-0.000100507,12.5,7.5,-5.0,0.03,1.05882,1.50757,1.05882,6,0.017224,0.0297825,144.203,41.9779,0.894737,0,dudh
0.0,-4.60517,0.218125,0.227661,0.958107,-0.000903446,10.0,7.5,-2.5,0.03,1.0,1.11331,1.0,5,0.0187083,0.0242792,146.346,18.5681,0.842105,0,dudh
0.0,-4.60517,0.198389,0.266147,0.745408,0.00253801,5.0,5.0,0.0,0.03,0.857143,1.21205,0.857143,2,0.00707107,0.0320996,104.938,-1.29684,0.526316,0,dudh
0.0,-4.60517,0.226473,0.157573,1.43725,-0.00216698,5.0,10.0,5.0,0.01,0.333333,1.10431,0.333333,3,0.0264575,0.0207011,110.782,4.63359,0.842105,0,dudh
0.34,-1.04982,0.0163073,0.309394,0.0527071,-0.0010305,5.0,5.0,0.0,0.01,0.111111,2.92877,0.111111,3,0.10583,0.0107974,278.45,0.0,0.105263,0,dudh
0.0,-4.60517,0.292085,0.261825,1.11557,-0.00997753,5.0,2.5,-2.5,0.04,0.275862,1.47661,0.275862,2,0.148492,0.0542762,212.268,70.8552,0.473684,0,dudh
0.0,-4.60517,0.287129,0.223658,1.28378,-0.0055148,5.0,5.0,0.0,0.01,0.25,1.1825,0.25,3,0.043589,0.0589018,137.902,17.3405,0.842105,0,dudh
0.0,-4.60517,0.0866261,0.18016,0.480827,-0.0019818,5.0,7.5,2.5,0.06,0.782609,1.96986,0.782609,3,0.0472582,0.0229456,90.9208,-2.06638,0.105263,0,dudh
0.0,-4.60517,0.06739,0.18038,0.373597,-0.000608776,5.0,7.5,2.5,0.08,1.04348,2.37417,1.04348,3,0.0550757,0.018759,91.954,0.0,0.0526316,0,dudh
0.0,-4.60517,0.179796,0.209353,0.858812,0.00917156,7.5,2.5,-5.0,0.01,0.173913,2.60528,0.173913,4,0.0359398,0.0449767,151.373,0.0,0.157895,0,dudh
0.0,-4.60517,0.140228,0.146789,0.955299,-0.0107133,5.0,2.5,-2.5,0.25,1.85185,1.99869,1.85185,2,0.162635,0.0164101,100.24,8.4444,0.421053,0,dudh
0.0,-4.60517,0.316371,0.188966,1.67421,0.00396758,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.00820971,195.204,-51.2567,1.0,0,dudh
0.0,-4.60517,0.206482,0.196152,1.05266,0.01631,7.5,5.0,-2.5,0.13,2.26087,1.78398,2.26087,4,0.055,0.0385322,99.4772,0.0,0.315789,0,dudh
0.0,-4.60517,0.207231,0.26361,0.786123,0.0122101,5.0,2.5,-2.5,0.14,1.44828,1.48394,1.44828,3,0.0378594,0.036976,95.5559,11.6487,0.315789,0,dudh
0.0,-4.60517,0.235861,0.209899,1.12369,0.00184694,5.0,5.0,0.0,0.07,0.724138,1.47998,0.724138,3,0.046188,0.0294465,119.038,-152.539,0.315789,0,dudh
0.0,-4.60517,0.219102,0.139537,1.5702,-0.0172364,5.0,7.5,2.5,0.06,1.8,1.05399,1.8,3,0.0251661,0.0234177,94.2535,0.0,0.368421,0,dudh
0.0,-4.60517,0.155379,0.196416,0.791066,0.0052821,10.0,2.5,-7.5,0.06,1.07143,1.86427,1.07143,5,0.0207364,0.0430442,99.177,0.0,0.157895,0,dudh
0.0,-4.60517,0.174026,0.248868,0.69927,0.00220515,0.0,10.0,10.0,0.01,1.0,1.0,1.0,40,0.0,0.0120591,89.2462,-2.00109,0.157895,0,dudh
0.0,-4.60517,0.197527,0.254139,0.777238,-0.00127292,0.0,2.5,2.5,0.01,1.0,1.0,1.0,40,0.0,0.0190789,134.222,-74.1009,0.368421,0,dudh
1.16,0.157004,0.143636,0.254534,0.564305,0.00273947,2.5,2.5,0.0,0.09,0.692308,1.57846,0.692308,2,0.0565685,0.036447,203.057,0.0,0.526316,0,dudh
0.0,-4.60517,0.252905,0.212154,1.19207,0.0214187,2.5,2.5,0.0,0.1,1.11111,1.9885,1.11111,2,0.0141421,0.0460996,174.437,0.0,0.421053,0,dudh
0.0,-4.60517,0.248362,0.19195,1.29388,-0.0111265,2.5,2.5,0.0,0.23,1.0,1.85092,1.0,1,0.0,0.0500531,159.891,13.0395,0.789474,0,dudh
0.29,-1.20397,0.197486,0.316744,0.623485,-0.019185,5.0,2.5,-2.5,0.01,0.214286,1.33574,0.214286,3,0.0472582,0.0222906,299.332,177.55,0.368421,0,dudh
0.0,-4.60517,0.296293,0.228017,1.29943,-0.00317071,2.5,5.0,2.5,0.3,1.0,1.72486,1.0,1,0.0,0.0467565,151.064,28.2911,0.947368,0,dudh
0.06,-2.65926,0.258973,0.121169,2.13727,-0.00967229,5.0,2.5,-2.5,0.04,0.5,1.39218,0.5,3,0.0360555,0.0201963,154.792,-39.7882,0.789474,0,dudh
0.0,-4.60517,0.30475,0.201299,1.51391,0.0155871,5.0,2.5,-2.5,0.15,1.2,1.22232,1.2,2,0.0353553,0.0547524,155.22,25.6657,0.789474,0,dudh
0.46,-0.755023,0.219562,0.286688,0.765854,-0.0184164,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.0396847,149.215,12.4564,0.789474,0,dudh
0.0,-4.60517,0.272931,0.192057,1.42108,-0.0231129,2.5,5.0,2.5,0.3,1.0,2.33038,1.0,1,0.0,0.0334981,134.178,-11.8831,0.684211,1,dudh
0.05,-2.81341,0.205384,0.236168,0.869651,0.00125971,5.0,5.0,0.0,0.15,1.11111,2.05032,1.11111,2,0.0212132,0.0385041,159.439,108.673,0.315789,1,dudh
0.0,-4.60517,0.226746,0.155912,1.45431,-0.00306164,2.5,7.5,5.0,0.23,1.53333,2.08805,1.53333,2,0.113137,0.0255248,109.662,17.1155,0.894737,0,dudh
0.63,-0.446287,0.133998,0.317323,0.422274,-0.00206966,5.0,7.5,2.5,0.04,0.545455,1.81982,0.545455,3,0.0416333,0.0474593,155.457,0.0,0.105263,1,dudh
0.0,-4.60517,0.306139,0.242928,1.2602,0.0231851,2.5,2.5,0.0,0.16,1.33333,1.98254,1.33333,2,0.0565685,0.0451538,156.55,-22.9801,0.736842,0,dudh
0.0,-4.60517,0.248422,0.188993,1.31444,-0.00532972,0.0,2.5,2.5,0.01,1.0,1.0,1.0,40,0.0,0.0429811,135.685,15.9395,0.789474,0,dudh
0.0,-4.60517,0.202879,0.262075,0.774125,-0.0103981,2.5,2.5,0.0,0.1,0.8,1.41202,0.8,2,0.0353553,0.0423877,122.296,23.6593,0.473684,0,dudh
0.0,-4.60517,0.264794,0.0804956,3.28951,0.00193987,5.0,2.5,-2.5,0.03,1.5,1.02281,1.5,2,0.0141421,0.0240935,154.186,127.288,0.894737,1,dudh
9.69,2.27213,0.059126,0.302054,0.195746,-0.00523915,5.0,10.0,5.0,0.08,0.888889,2.86854,0.888889,3,0.0458258,0.025818,80.8081,0.0,0.0526316,0,dudh
0.0,-4.60517,0.269328,0.226735,1.18785,0.0153636,7.5,2.5,-5.0,0.01,0.428571,1.24709,0.428571,3,0.023094,0.061747,138.509,-23.0149,0.631579,0,dudh
0.16,-1.77196,0.161613,0.272467,0.593147,-0.0157934,2.5,2.5,0.0,0.2,1.53846,1.6367,1.53846,2,0.0989949,0.019186,101.249,0.0,0.210526,0,dudh
0.0,-4.60517,0.204125,0.315914,0.646139,0.0220416,2.5,2.5,0.0,0.09,0.72,3.61063,0.72,2,0.0494975,0.0387952,173.071,0.0,0.315789,0,dudh
0.0,-4.60517,0.273774,0.198899,1.37644,-0.0226184,2.5,5.0,2.5,0.31,1.0,1.52981,1.0,1,0.0,0.0341623,156.938,4.27519,0.684211,0,dudh
0.13,-1.96611,0.161205,0.203707,0.791354,-0.0164864,5.0,7.5,2.5,0.01,0.136364,1.82807,0.136364,3,0.0602771,0.0218393,137.891,-85.8063,0.684211,0,dudh
0.0,-4.60517,0.202086,0.224906,0.898534,0.0214183,2.5,2.5,0.0,0.14,1.0,3.01587,1.0,2,0.0,0.0383656,127.359,73.6366,0.368421,0,dudh
0.11,-2.12026,0.203689,0.233907,0.870809,0.00716398,2.5,2.5,0.0,0.18,1.28571,3.35258,1.28571,2,0.0565685,0.0461991,127.359,36.19,0.368421,0,dudh
0.0,-4.60517,0.202839,0.228201,0.888859,0.0016295,5.0,2.5,-2.5,0.07,0.451613,2.09768,0.451613,2,0.120208,0.0563639,151.046,31.6978,0.421053,0,dudh
0.0,-4.60517,0.266781,0.254687,1.04748,0.00960339,5.0,5.0,0.0,0.16,1.84615,1.58281,1.84615,3,0.0750555,0.0390773,114.414,4.56592,0.736842,0,dudh
0.0,-4.60517,0.250834,0.227505,1.10254,-0.0227465,2.5,10.0,7.5,0.14,1.4,1.17635,1.4,2,0.0565685,0.0233323,177.573,73.2122,0.578947,0,dudh
0.33,-1.07881,0.033722,0.256581,0.131428,-0.00159466,15.0,7.5,-7.5,0.01,0.333333,2.99418,0.333333,7,0.0305505,0.0167306,0.0,0.0,0.0,0,dudh
0.03,-3.21888,0.222214,0.0961338,2.31149,-0.00611591,7.5,0.0,-7.5,0.01,0.111111,1.68094,0.111111,3,0.0984886,0.0708148,146.032,-35.8354,0.473684,0,dudh
0.42,-0.84397,0.0952222,0.265853,0.358175,9.94433e-05,7.5,0.0,-7.5,0.1,2.10526,2.47152,2.10526,4,0.0411299,0.0169507,112.36,-42.3793,0.210526,0,dudh
0.25,-1.34707,0.223439,0.275338,0.811505,-0.0054155,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.031001,132.161,5.81534,1.0,1,dudh
0.64,-0.430783,0.163877,0.243798,0.67218,-0.0164898,2.5,7.5,5.0,0.3,1.0,1.48268,1.0,1,0.0,0.0165138,164.854,21.2981,0.789474,0,dudh
0.0,-4.60517,0.168002,0.230104,0.73011,0.00630621,5.0,0.0,-5.0,0.05,0.333333,1.92709,0.333333,2,0.141421,0.0399391,138.968,10.8904,0.263158,0,dudh
0.15,-1.83258,0.229944,0.265318,0.866667,-0.0158487,5.0,10.0,5.0,0.01,0.666667,1.05277,0.666667,2,0.00707107,0.0287208,116.682,6.9051,0.736842,0,dudh
0.0,-4.60517,0.163559,0.127222,1.2856,-0.00404958,10.0,5.0,-5.0,0.04,0.695652,1.60376,0.695652,4,0.0556028,0.0420551,170.045,-30.1087,0.578947,0,dudh
0.04,-2.99573,0.051447,0.0561398,0.916391,0.000214025,10.0,5.0,-5.0,0.04,1.42857,1.92565,1.42857,5,0.0164317,0.0152529,113.475,0.0,0.0526316,0,dudh
0.0,-4.60517,0.107404,0.0734604,1.46204,-0.00479186,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.0191969,187.924,-52.7645,1.0,0,dudh
0.45,-0.776529,0.136751,0.0468523,2.91872,-0.013402,2.5,2.5,0.0,0.13,1.0,1.28938,1.0,2,0.0,0.0118184,374.767,55.0816,0.789474,0,dudh
0.0,-4.60517,0.155761,0.205864,0.756616,0.0169123,2.5,5.0,2.5,0.25,1.0,4.0895,1.0,1,0.0,0.026768,159.597,5.32509,0.684211,0,dudh
0.0,-4.60517,0.212735,0.232518,0.914915,0.00508571,2.5,7.5,5.0,0.3,1.0,1.64199,1.0,1,0.0,0.0206042,116.254,9.78001,0.947368,0,dudh
0.0,-4.60517,0.0599573,0.0853079,0.702826,-0.00503162,0.0,2.5,2.5,0.24,1.0,1.93511,1.0,1,0.0,0.0116432,197.388,-55.2233,0.210526,0,dudh
0.0,-4.60517,0.169307,0.271724,0.623084,0.0135467,2.5,2.5,0.0,0.28,1.0,2.80533,1.0,1,0.0,0.0277893,98.7032,-8.87516,0.526316,0,dudh
2.68,0.989541,0.144966,0.215167,0.673736,-0.0139747,5.0,0.0,-5.0,0.24,2.66667,1.78541,2.66667,3,0.13,0.0180946,168.641,81.5133,0.578947,1,dudh
0.0,-4.60517,0.102985,0.242321,0.424994,0.0102305,2.5,0.0,-2.5,0.11,0.709677,3.53582,0.709677,2,0.0636396,0.0237941,119.843,0.0,0.157895,0,dudh
0.0,-4.60517,0.178279,0.0974122,1.83013,-0.00731593,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.00862272,107.123,6.97404,0.947368,0,dudh
0.0,-4.60517,0.120019,0.149035,0.805303,0.00802189,5.0,5.0,0.0,0.12,0.888889,1.54874,0.888889,2,0.0212132,0.0226425,99.7144,9.59275,0.421053,0,dudh
0.28,-1.23787,0.105239,0.123827,0.849878,-0.0100997,0.0,0.0,0.0,0.25,1.0,1.21839,1.0,1,0.0,0.0133221,132.006,5.2346,0.789474,0,dudh
0.0,-4.60517,0.104486,0.0882073,1.18453,-0.00245022,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.00873991,91.2628,1.30071,0.631579,0,dudh
0.0,-4.60517,0.0812382,0.097476,0.833409,-0.00538782,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.00591948,92.6401,9.58079,0.315789,0,dudh
0.07,-2.52573,0.076639,0.118966,0.644204,0.00421383,5.0,5.0,0.0,0.03,0.5625,1.75317,0.5625,3,0.0493288,0.0189792,87.1577,0.0,0.157895,0,dudh
0.0,-4.60517,0.118966,0.22007,0.54058,-0.00217745,7.5,5.0,-2.5,0.05,1.07143,1.34694,1.07143,3,0.0152753,0.0190806,122.803,88.5229,0.157895,0,dudh
1.04,0.0487901,0.128211,0.161579,0.793483,-0.00170033,2.5,5.0,2.5,0.1,0.909091,1.29887,0.909091,2,0.0141421,0.0240305,113.332,7.9157,0.421053,0,dudh
0.0,-4.60517,0.172148,0.196754,0.874938,-0.00326226,2.5,5.0,2.5,0.02,1.0,1.12089,1.0,1,0.0,0.0449622,106.705,-14.5122,0.421053,0,dudh
0.0,-4.60517,0.199449,0.146119,1.36496,0.00333624,7.5,10.0,2.5,0.06,2.0,1.37008,2.0,3,0.0264575,0.0278339,110.722,8.36862,0.894737,0,dudh
0.0,-4.60517,0.187742,0.0798039,2.35252,0.0016393,5.0,7.5,2.5,0.08,0.888889,1.54513,0.888889,3,0.0360555,0.0501659,160.661,125.295,0.473684,0,dudh
0.0,-4.60517,0.171522,0.218227,0.785975,-0.00697323,10.0,5.0,-5.0,0.04,0.8,1.89363,0.8,5,0.0308221,0.0612787,104.975,0.0,0.263158,0,dudh
0.0,-4.60517,0.163713,0.153459,1.06681,-0.00103388,5.0,7.5,2.5,0.15,1.55172,1.8654,1.55172,3,0.061101,0.0272191,100.931,5.11966,0.684211,0,dudh
0.0,-4.60517,0.300029,0.120817,2.48331,-0.00459167,12.5,2.5,-10.0,0.01,0.833333,1.02928,0.833333,5,0.00447214,0.0312481,168.352,-0.28447,1.0,0,dudh
0.0,-4.60517,0.15781,0.190846,0.826892,0.0127165,2.5,2.5,0.0,0.11,1.04762,1.41095,1.04762,2,0.00707107,0.0174362,109.298,0.0,0.526316,0,dudh
0.0,-4.60517,0.115522,0.178281,0.647977,-0.00743147,2.5,7.5,5.0,0.22,1.0,1.09269,1.0,1,0.0,0.00933728,94.9483,8.94031,0.631579,0,dudh
0.0,-4.60517,0.0383096,0.148333,0.258267,-0.000946099,7.5,2.5,-5.0,0.01,0.115385,2.20177,0.115385,3,0.124231,0.0104725,0.0,0.0,0.0,0,dudh
0.04,-2.99573,0.00887297,0.216557,0.0409728,-0.000562028,7.5,7.5,0.0,0.01,0.214286,1.89684,0.214286,3,0.0635085,0.00119735,188.235,0.0,0.0526316,0,dudh
0.05,-2.81341,0.11237,0.214534,0.523785,-0.00050768,7.5,7.5,0.0,0.05,0.769231,1.52954,0.769231,4,0.0387298,0.0382649,103.247,0.0,0.210526,0,dudh
